chr1	16748	.	.
chr1	16754	.	.
chr1	16755	.	.
chr1	16758	.	.
chr1	16761	.	.
chr1	16776	.	.
chr1	16781	.	.
chr1	16786	.	.
chr1	16792	.	.
chr1	16793	.	.
chr1	16799	.	.
chr1	16803	.	.
chr1	16806	.	.
chr1	16815	.	.
chr1	16836	.	.
chr1	16868	.	.
chr1	16874	.	.
chr1	16899	.	.
chr1	16914	.	.
chr1	16916	.	.
chr1	16932	.	.
chr1	16941	.	.
chr1	16942	.	.
chr1	16949	.	.
chr1	16956	.	.
chr1	16979	.	.
chr1	16980	.	.
chr1	16987	.	.
chr1	16997	.	.
chr1	17000	.	.
chr1	17008	.	.
chr1	17016	.	.
chr1	17040	.	.
chr1	17048	.	.
chr1	17049	.	.
chr1	17056	.	.
chr1	17075	.	.
chr1	17076	.	.
chr1	17079	.	.
chr1	17095	.	.
chr1	17096	.	.
chr1	17104	.	.
chr1	17110	.	.
chr1	17118	.	.
chr1	17132	.	.
chr1	17142	.	.
chr1	17181	.	.
chr1	17187	.	.
chr1	17193	.	.
chr1	17207	.	.
chr1	17218	.	.
chr1	21185	.	.
chr1	22804	.	.
chr1	22808	.	.
chr1	22879	.	.
chr1	22979	.	.
chr1	23022	.	.
chr1	24497	.	.
chr1	24531	.	.
chr1	24588	.	.
chr1	24695	.	.
chr1	24701	.	.
chr1	24717	.	.
chr1	24737	.	.
chr1	25311	.	.
chr1	25322	.	.
chr1	25337	.	.
chr1	25340	.	.
chr1	25351	.	.
chr1	25394	.	.
chr1	25404	.	.
chr1	25405	.	.
chr1	25410	.	.
chr1	25412	.	.
chr1	25466	.	.
chr1	25481	.	.
chr1	25503	.	.
chr1	25517	.	.
chr1	25524	.	.
chr1	25530	.	.
chr1	25538	.	.
chr1	25544	.	.
chr1	25549	.	.
chr1	25559	.	.
chr1	25562	.	.
chr1	25576	.	.
chr1	25578	.	.
chr1	25579	.	.
chr1	25581	.	.
chr1	25602	.	.
chr1	25604	.	.
chr1	25607	.	.
chr1	25618	.	.
chr1	25623	.	.
chr1	25627	.	.
chr1	25629	.	.
chr1	25630	.	.
chr1	25632	.	.
chr1	48130	.	.
chr1	149914	.	.
chr1	150034	.	.
chr1	150035	.	.
chr1	199189	.	.
chr1	199192	.	.
chr1	199206	.	.
chr1	199233	.	.
chr1	199238	.	.
chr1	199239	.	.
chr1	199250	.	.
chr1	199253	.	.
chr1	199263	.	.
chr1	199273	.	.
chr1	199481	.	.
chr1	199626	.	.
chr1	199636	.	.
chr1	199681	.	.
chr1	253727	.	.
chr1	253730	.	.
chr1	253744	.	.
chr1	253786	.	.
chr1	264745	.	.
chr1	402927	.	.
chr1	425216	.	.
chr1	425230	.	.
chr1	426042	.	.
chr1	426043	.	.
chr1	426048	.	.
chr1	426168	.	.
chr1	426348	.	.
chr1	430593	.	.
chr1	430595	.	.
chr1	430601	.	.
chr1	430606	.	.
chr1	430614	.	.
chr1	430616	.	.
chr1	430622	.	.
chr1	430632	.	.
chr1	430636	.	.
chr1	430645	.	.
chr1	430674	.	.
chr1	430676	.	.
chr1	430682	.	.
chr1	430811	.	.
chr1	430824	.	.
chr1	430835	.	.
chr1	430929	.	.
chr1	448028	.	.
chr1	448056	.	.
chr1	448095	.	.
chr1	451425	.	.
chr1	457096	.	.
chr1	457102	.	.
chr1	457226	.	.
chr1	457246	.	.
chr1	457256	.	.
chr1	460055	.	.
chr1	460249	.	.
chr1	494448	.	.
chr1	522274	.	.
chr1	522281	.	.
chr1	522284	.	.
chr1	522290	.	.
chr1	522309	.	.
chr1	522314	.	.
chr1	522320	.	.
chr1	522327	.	.
chr1	522333	.	.
chr1	522350	.	.
chr1	522355	.	.
chr1	522362	.	.
chr1	522513	.	.
chr1	522529	.	.
chr1	548528	.	.
chr1	647421	.	.
chr1	647427	.	.
chr1	647476	.	.
chr1	647477	.	.
chr1	647478	.	.
chr1	647498	.	.
chr1	647539	.	.
chr1	647546	.	.
chr1	648156	.	.
chr1	648348	.	.
chr1	648360	.	.
